nohup: ignoring input
2025-07-04 07:44:27,326 INFO     Starting server at tcp:port=8000:interface=127.0.0.1
2025-07-04 07:44:27,326 INFO     HTTP/2 support not enabled (install the http2 and tls Twisted extras)
2025-07-04 07:44:27,326 INFO     Configuring endpoint tcp:port=8000:interface=127.0.0.1
2025-07-04 07:44:27,327 INFO     Listening on TCP address 127.0.0.1:8000
127.0.0.1:56374 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56380 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56384 - - [04/Jul/2025:10:23:00] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:56388 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56400 - - [04/Jul/2025:10:23:00] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56406 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56422 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56434 - - [04/Jul/2025:10:23:00] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:56450 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56460 - - [04/Jul/2025:10:23:00] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56466 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56472 - - [04/Jul/2025:10:23:01] "WSCONNECTING /ws/game-socket/508/" - -
127.0.0.1:56472 - - [04/Jul/2025:10:23:01] "WSCONNECT /ws/game-socket/508/" - -
127.0.0.1:56486 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56500 - - [04/Jul/2025:10:23:01] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56516 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56522 - - [04/Jul/2025:10:23:01] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:56528 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56538 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56546 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56548 - - [04/Jul/2025:10:23:01] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56472 - - [04/Jul/2025:10:23:02] "WSDISCONNECT /ws/game-socket/508/" - -
127.0.0.1:56554 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56564 - - [04/Jul/2025:10:23:02] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56570 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56576 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56580 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56594 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56604 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56620 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56624 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56628 - - [04/Jul/2025:10:23:02] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56642 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56634 - - [04/Jul/2025:10:23:03] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56652 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56654 - - [04/Jul/2025:10:23:03] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56658 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56670 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56674 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56686 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56690 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56706 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56712 - - [04/Jul/2025:10:23:03] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:56716 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:56732 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56738 - - [04/Jul/2025:10:23:03] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56746 - - [04/Jul/2025:10:23:04] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:56766 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56760 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:56774 - - [04/Jul/2025:10:23:04] "GET /api/bingo/api/get-bingo-card/?cardId=100" 200 133
127.0.0.1:42906 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42912 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42922 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42928 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42938 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42944 - - [04/Jul/2025:10:23:04] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:42954 - - [04/Jul/2025:10:23:04] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42964 - - [04/Jul/2025:10:23:05] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:42970 - - [04/Jul/2025:10:23:05] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42972 - - [04/Jul/2025:10:23:05] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:42990 - - [04/Jul/2025:10:23:05] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42986 - - [04/Jul/2025:10:23:05] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:42994 - - [04/Jul/2025:10:23:05] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43008 - - [04/Jul/2025:10:23:06] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43018 - - [04/Jul/2025:10:23:06] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43034 - - [04/Jul/2025:10:23:07] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43042 - - [04/Jul/2025:10:23:07] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43048 - - [04/Jul/2025:10:23:07] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43058 - - [04/Jul/2025:10:23:07] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43070 - - [04/Jul/2025:10:23:08] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43078 - - [04/Jul/2025:10:23:08] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43096 - - [04/Jul/2025:10:23:08] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43090 - - [04/Jul/2025:10:23:08] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43110 - - [04/Jul/2025:10:23:08] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43116 - - [04/Jul/2025:10:23:09] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43132 - - [04/Jul/2025:10:23:09] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43148 - - [04/Jul/2025:10:23:10] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43164 - - [04/Jul/2025:10:23:10] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43174 - - [04/Jul/2025:10:23:10] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43184 - - [04/Jul/2025:10:23:10] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43214 - - [04/Jul/2025:10:23:11] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43198 - - [04/Jul/2025:10:23:11] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43224 - - [04/Jul/2025:10:23:11] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43238 - - [04/Jul/2025:10:23:11] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43252 - - [04/Jul/2025:10:23:11] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43260 - - [04/Jul/2025:10:23:12] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43270 - - [04/Jul/2025:10:23:12] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43278 - - [04/Jul/2025:10:23:12] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43302 - - [04/Jul/2025:10:23:12] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43292 - - [04/Jul/2025:10:23:12] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43284 - - [04/Jul/2025:10:23:12] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43314 - - [04/Jul/2025:10:23:13] "WSCONNECTING /ws/game-socket/509/" - -
127.0.0.1:43314 - - [04/Jul/2025:10:23:13] "WSCONNECT /ws/game-socket/509/" - -
127.0.0.1:43328 - - [04/Jul/2025:10:23:13] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:43332 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43348 - - [04/Jul/2025:10:23:13] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:43360 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43376 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43408 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43386 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43402 - - [04/Jul/2025:10:23:13] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:43422 - - [04/Jul/2025:10:23:13] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:34948 - - [04/Jul/2025:10:23:14] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:34932 - - [04/Jul/2025:10:23:14] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:34960 - - [04/Jul/2025:10:23:14] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:34966 - - [04/Jul/2025:10:23:14] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:34970 - - [04/Jul/2025:10:23:14] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:34980 - - [04/Jul/2025:10:23:15] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:34982 - - [04/Jul/2025:10:23:15] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:34986 - - [04/Jul/2025:10:23:15] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35018 - - [04/Jul/2025:10:23:15] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35008 - - [04/Jul/2025:10:23:15] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35002 - - [04/Jul/2025:10:23:15] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35022 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35028 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35044 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35054 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35060 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35068 - - [04/Jul/2025:10:23:16] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:35084 - - [04/Jul/2025:10:23:16] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35096 - - [04/Jul/2025:10:23:17] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35102 - - [04/Jul/2025:10:23:17] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35112 - - [04/Jul/2025:10:23:17] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35114 - - [04/Jul/2025:10:23:18] "WSCONNECTING /ws/game-socket/509/" - -
127.0.0.1:35114 - - [04/Jul/2025:10:23:18] "WSCONNECT /ws/game-socket/509/" - -
127.0.0.1:35120 - - [04/Jul/2025:10:23:18] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35124 - - [04/Jul/2025:10:23:18] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35140 - - [04/Jul/2025:10:23:18] "GET /api/bingo/api/get-game-data/" 200 26
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}]
[remove_player][before] For game 509: [{'user': 373, 'card': [77]}]
[remove_player][after remove] For game 509: [{'user': 373, 'card': [77]}]
[set_selected_players] For game 509: [{'user': 373, 'card': [77]}]
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}]
User None left bingo page for game 509
127.0.0.1:35144 - - [04/Jul/2025:10:23:19] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35152 - - [04/Jul/2025:10:23:19] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35162 - - [04/Jul/2025:10:23:19] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35164 - - [04/Jul/2025:10:23:19] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35176 - - [04/Jul/2025:10:23:20] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35190 - - [04/Jul/2025:10:23:20] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35198 - - [04/Jul/2025:10:23:20] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35202 - - [04/Jul/2025:10:23:21] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:59824 - - [04/Jul/2025:10:23:21] "WSDISCONNECT /ws/game-socket/509/" - -
127.0.0.1:35216 - - [04/Jul/2025:10:23:21] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35220 - - [04/Jul/2025:10:23:21] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35236 - - [04/Jul/2025:10:23:22] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35242 - - [04/Jul/2025:10:23:22] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:35252 - - [04/Jul/2025:10:23:22] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35268 - - [04/Jul/2025:10:23:23] "GET /api/bingo/api/get-bingo-card/?cardId=24" 200 131
127.0.0.1:35270 - - [04/Jul/2025:10:23:23] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35276 - - [04/Jul/2025:10:23:23] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35288 - - [04/Jul/2025:10:23:23] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35294 - - [04/Jul/2025:10:23:23] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35306 - - [04/Jul/2025:10:23:23] "WSCONNECTING /ws/game-socket/509/" - -
127.0.0.1:35306 - - [04/Jul/2025:10:23:23] "WSCONNECT /ws/game-socket/509/" - -
127.0.0.1:35320 - - [04/Jul/2025:10:23:24] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35324 - - [04/Jul/2025:10:23:24] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:35340 - - [04/Jul/2025:10:23:24] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46704 - - [04/Jul/2025:10:23:24] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:46712 - - [04/Jul/2025:10:23:24] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46724 - - [04/Jul/2025:10:23:24] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46740 - - [04/Jul/2025:10:23:24] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46748 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46758 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46762 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46772 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46774 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46780 - - [04/Jul/2025:10:23:25] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46806 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46796 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46818 - - [04/Jul/2025:10:23:26] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:46832 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46842 - - [04/Jul/2025:10:23:26] "GET /api/bingo/api/get-game-stats/509/" 200 181
127.0.0.1:46858 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46862 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46878 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}]
[add_player][before] For game 509: [{'user': 373, 'card': [77]}]
[add_player][after append] For game 509: [{'user': 373, 'card': [77]}, {'user': 370, 'card': [100]}]
[set_selected_players] For game 509: [{'user': 373, 'card': [77]}, {'user': 370, 'card': [100]}]
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}, {'user': 370, 'card': [100]}]
127.0.0.1:46892 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46902 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46916 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46918 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46924 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46928 - - [04/Jul/2025:10:23:26] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46934 - - [04/Jul/2025:10:23:27] "GET /api/bingo/api/get-bingo-card/?cardId=97" 200 131
127.0.0.1:46946 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46958 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46964 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46976 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46986 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:46994 - - [04/Jul/2025:10:23:27] "WSCONNECTING /ws/game-socket/509/" - -
127.0.0.1:46994 - - [04/Jul/2025:10:23:27] "WSCONNECT /ws/game-socket/509/" - -
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}, {'user': 370, 'card': [100]}]
127.0.0.1:46996 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47010 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47022 - - [04/Jul/2025:10:23:27] "POST /api/auth/verify-init-data/" 200 606
User 370 joined bingo page for game 509
127.0.0.1:47026 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47030 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
[get_selected_players] For game 509: [{'user': 373, 'card': [77]}, {'user': 370, 'card': [100]}]
Sending cards: [{'id': 100, 'numbers': [[15, 29, 35, 46, 64], [11, 26, 33, 52, 66], [3, 25, 0, 47, 67], [14, 22, 41, 59, 74], [2, 16, 34, 51, 69]]}]
127.0.0.1:47036 - - [04/Jul/2025:10:23:28] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:47046 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:47048 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47060 - - [04/Jul/2025:10:23:28] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:47072 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47090 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47080 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47092 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47102 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47116 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:47124 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47132 - - [04/Jul/2025:10:23:28] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47136 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47142 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47144 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47160 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47166 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47178 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47194 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47204 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47214 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47226 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47232 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47248 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47262 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47270 - - [04/Jul/2025:10:23:29] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47278 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47294 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47300 - - [04/Jul/2025:10:23:30] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:47302 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47312 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47318 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47328 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47342 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47350 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47352 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47358 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47372 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47378 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47388 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47396 - - [04/Jul/2025:10:23:30] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47408 - - [04/Jul/2025:10:23:31] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:47420 - - [04/Jul/2025:10:23:31] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:47432 - - [04/Jul/2025:10:23:31] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:47434 - - [04/Jul/2025:10:23:32] "POST /api/auth/verify-init-data/" 200 606
127.0.0.1:47444 - - [04/Jul/2025:10:23:32] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:47450 - - [04/Jul/2025:10:23:33] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:47466 - - [04/Jul/2025:10:23:33] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59932 - - [04/Jul/2025:10:23:35] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59938 - - [04/Jul/2025:10:23:35] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:59944 - - [04/Jul/2025:10:23:35] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59952 - - [04/Jul/2025:10:23:36] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:59954 - - [04/Jul/2025:10:23:36] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59962 - - [04/Jul/2025:10:23:36] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59966 - - [04/Jul/2025:10:23:36] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59978 - - [04/Jul/2025:10:23:36] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:59994 - - [04/Jul/2025:10:23:36] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:59998 - - [04/Jul/2025:10:23:36] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:60014 - - [04/Jul/2025:10:23:37] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:60020 - - [04/Jul/2025:10:23:37] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:60036 - - [04/Jul/2025:10:23:37] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:60046 - - [04/Jul/2025:10:23:37] "GET /api/bingo/api/get-game-stats/509/" 200 182
127.0.0.1:60054 - - [04/Jul/2025:10:23:37] "POST /api/auth/verify-init-data/" 200 611
127.0.0.1:60064 - - [04/Jul/2025:10:23:38] "POST /api/auth/verify-init-data/" 200 611
